sheet,well,tmb,hrp,h2o2,etoh,peg20k,dmso,pl127,bsa,pva,tw80,glycerol,tw20,imidazole,tx100,edta,mgcl2,sucrose,cacl2,zn2,paa,mn2,peg200k,fe2,peg5k,peg400,auc_mean,roi_sd_q25,roi_sd_q50,roi_sd_q75,n_repeats,auc_mean_std
single additive,"[10,16]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21607258146004865,0.0,0.0,0.0,0.0,0.0,17.12414320130905,1.1241002678871155,1.2040282487869263,1.272735059261322,1,
single additive,"[10,17]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021607258146004876,0.0,0.0,0.0,0.0,18.78626245504757,0.9948672354221344,1.0962655544281006,1.3735251426696777,1,
single additive,"[10,18]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10803629073002433,0.0,0.0,0.0,17.20578279934423,1.062446117401123,1.1776817440986633,1.2927246987819672,1,
single additive,"[10,19]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021607258146004876,0.0,0.0,18.0519675236912,1.0498762428760529,1.1753520965576172,1.2707186937332153,1,
single additive,"[10,20]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21607258146004865,0.0,16.35066701276083,1.0919388830661774,1.212359070777893,1.344723880290985,1,
single additive,"[10,21]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21607258146004865,16.130861154738106,1.129326492547989,1.2224866151809692,1.3050416707992554,1,
single additive,"[10,22]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08608919054655,1.1387120485305786,1.235382080078125,1.3107503354549408,53,0.761019225537148
single additive,"[10,23]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.275913004485655,1.085341364145279,1.2284781336784363,1.3217791616916656,53,0.761019225537148
single additive,"[11,0]",0.375,0.0015,1.8571428571428574,0.7716877909287452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.297259586547586,1.1226359605789185,1.221477210521698,1.308093398809433,1,
single additive,"[11,1]",0.375,0.0015,1.8571428571428574,0.0,0.15433755818574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.076295252432365,1.093772679567337,1.1997991800308228,1.3079881072044373,1,
single additive,"[11,2]",0.375,0.0015,1.8571428571428574,0.0,0.0,1.5433755818574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.29769517878365,1.054250806570053,1.2044272422790527,1.3483166098594666,1,
single additive,"[11,3]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.15433755818574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.951745182444096,1.3642082810401917,1.456003487110138,1.5877794027328491,1,
single additive,"[11,4]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.015433755818574911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.18619012764024,0.9354757219552994,1.181113600730896,1.3084842562675476,1,
single additive,"[11,5]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.3858438954643726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.580897385781078,1.1944385468959808,1.2726489305496216,1.376686006784439,1,
single additive,"[11,6]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.15433755818574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.626657661026744,1.2669037878513336,1.3760471940040588,1.6887421309947968,1,
single additive,"[11,7]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716877909287452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.258704575433576,0.8718246668577194,1.1028051972389221,1.2899878323078156,1,
single additive,"[11,8]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433755818574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.173805210277944,1.6184930205345154,1.7783357501029968,1.8724561929702759,1,
single additive,"[11,9]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433755818574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877352360833775,1.313497245311737,1.730801522731781,2.441335916519165,1,
single additive,"[11,10]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433755818574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27622151117428,1.2287367582321167,1.3213330507278442,1.548804223537445,1,
single additive,"[11,11]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433755818574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.954842030538188,0.9859286248683929,1.0907500982284546,1.1717504560947418,1,
single additive,"[11,12]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433755818574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.176799399520617,1.1034061312675476,1.262759804725647,1.5524017214775085,1,
single additive,"[11,13]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716877909287452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7780613759166,1.1082454025745392,1.2205804586410522,1.3088892698287964,1,
single additive,"[11,14]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433755818574904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09846170128622,1.0798437595367432,1.1613869071006775,1.255818635225296,1,
single additive,"[11,15]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015433755818574911,0.0,0.0,0.0,0.0,0.0,0.0,13.467893649479157,1.0639477968215942,1.2119654417037964,1.7893674075603485,1,
single additive,"[11,16]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433755818574904,0.0,0.0,0.0,0.0,0.0,17.388108529605802,1.1540537774562836,1.2392146587371826,1.3184661567211151,1,
single additive,"[11,17]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015433755818574911,0.0,0.0,0.0,0.0,18.887483079535766,1.2336426675319672,1.346714198589325,1.4629701375961304,1,
single additive,"[11,18]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07716877909287452,0.0,0.0,0.0,17.318307707146964,0.9184957295656204,1.1293395161628723,1.2596736252307892,1,
single additive,"[11,19]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015433755818574911,0.0,0.0,17.92653791231439,1.0657319724559784,1.1629841327667236,1.2770524322986603,1,
single additive,"[11,20]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433755818574904,0.0,16.059116003034017,1.0644972026348114,1.1562374830245972,1.2789763510227203,1,
single additive,"[11,21]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15433755818574904,15.989377066392903,1.0548589825630188,1.1935073137283325,1.282212883234024,1,
single additive,"[11,22]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.331921779658867,1.1043119132518768,1.2130157351493835,1.326499879360199,53,0.761019225537148
single additive,"[11,23]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.267819168578576,1.035428136587143,1.200960099697113,1.344649761915207,53,0.761019225537148
single additive,"[12,0]",0.375,0.0015,1.8571428571428574,0.5512055649491038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.081129219362394,1.111654818058014,1.1937180757522583,1.293179601430893,1,
single additive,"[12,1]",0.375,0.0015,1.8571428571428574,0.0,0.11024111298982076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.978155231194313,1.1495974957942963,1.238849699497223,1.3343486487865448,1,
single additive,"[12,2]",0.375,0.0015,1.8571428571428574,0.0,0.0,1.1024111298982076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15847340348736,1.076491802930832,1.2021296620368958,1.2959005534648895,1,
single additive,"[12,3]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.11024111298982076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.513335601322643,1.2493222057819366,1.3788768649101257,1.4930171370506287,1,
single additive,"[12,4]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.01102411129898208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13753289891042,1.0048522651195526,1.1983879208564758,1.34514519572258,1,
single additive,"[12,5]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.2756027824745519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.377567287245096,1.0396389663219452,1.1931669116020203,1.30154749751091,1,
single additive,"[12,6]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.11024111298982076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01309962988257,1.2683125436306,1.348401427268982,1.593768835067749,1,
single additive,"[12,7]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5512055649491038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.597890515066183,0.8920338302850723,1.1364231705665588,1.3556438982486725,1,
single additive,"[12,8]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024111298982076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.055470999404342,1.334785282611847,1.4753538370132446,1.554549753665924,1,
single additive,"[12,9]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024111298982076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3908597033351455,1.2205707430839539,1.5696280598640442,2.2380459308624268,1,
single additive,"[12,10]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024111298982076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.090676682061936,1.3123430609703064,1.4457268118858337,1.5684846937656403,1,
single additive,"[12,11]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024111298982076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.756998307906994,1.006729781627655,1.1052964925765991,1.2139662504196167,1,
single additive,"[12,12]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024111298982076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.409348040860197,1.0143939554691315,1.139902651309967,1.3921780288219452,1,
single additive,"[12,13]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5512055649491038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.883561725437684,1.0258256793022156,1.1117573380470276,1.1897776126861572,1,
single additive,"[12,14]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024111298982076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.992243658564764,1.055995225906372,1.1320521235466003,1.20328888297081,1,
single additive,"[12,15]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01102411129898208,0.0,0.0,0.0,0.0,0.0,0.0,15.125493174345971,1.0286284983158112,1.1629955768585205,1.469837099313736,1,
single additive,"[12,16]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024111298982076,0.0,0.0,0.0,0.0,0.0,16.80152416360993,1.1189607083797455,1.2330960631370544,1.334286391735077,1,
single additive,"[12,17]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01102411129898208,0.0,0.0,0.0,0.0,18.777284235277968,1.2154699862003326,1.3089679479599,1.4190717339515686,1,
single additive,"[12,18]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05512055649491038,0.0,0.0,0.0,17.214104803674164,1.1107864379882812,1.2246391773223877,1.3613186478614807,1,
single additive,"[12,19]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01102411129898208,0.0,0.0,17.26042061571348,1.0297095775604248,1.2520370483398438,1.386907696723938,1,
single additive,"[12,20]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024111298982076,0.0,16.183495164008875,1.0058441460132599,1.1428704261779785,1.2718373835086823,1,
single additive,"[12,21]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11024111298982076,16.187900952585625,1.0145727097988129,1.144162118434906,1.2618825733661652,1,
single additive,"[12,22]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.792369658664256,1.0058422684669495,1.1530083417892456,1.2468830943107605,53,0.761019225537148
single additive,"[12,23]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.810451542545426,1.0020679235458374,1.193960189819336,1.2896060347557068,53,0.761019225537148
single additive,"[13,0]",0.375,0.0015,1.8571428571428574,0.3937182606779313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.983227902424431,1.0984394550323486,1.175129234790802,1.2766102254390717,1,
single additive,"[13,1]",0.375,0.0015,1.8571428571428574,0.0,0.07874365213558626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.235986662030179,1.08687362074852,1.1751052737236023,1.2655317187309265,1,
single additive,"[13,2]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.7874365213558626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.180859220878233,1.0783152282238007,1.1817869544029236,1.2653932571411133,1,
single additive,"[13,3]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.07874365213558626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.553411619273895,1.563003808259964,1.714388906955719,1.839540034532547,1,
single additive,"[13,4]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.007874365213558629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.494817549258388,1.0767413675785065,1.201977252960205,1.3062283098697662,1,
single additive,"[13,5]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.19685913033896565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.810518922375238,1.0453046560287476,1.189085841178894,1.2874824106693268,1,
single additive,"[13,6]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.07874365213558626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.566603254693916,1.1949293911457062,1.2972802519798279,1.4023672342300415,1,
single additive,"[13,7]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3937182606779313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.74439062762406,0.9735745936632156,1.175356388092041,1.2644445598125458,1,
single additive,"[13,8]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874365213558626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.691957427939645,1.5328695178031921,1.6841595768928528,1.8297491371631622,1,
single additive,"[13,9]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874365213558626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.668380939547349,1.4396651089191437,1.825854778289795,2.569815456867218,1,
single additive,"[13,10]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874365213558626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.126712329313104,1.0956230461597443,1.2921811938285828,1.396427571773529,1,
single additive,"[13,11]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874365213558626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.775684626214323,0.9752199202775955,1.1812487244606018,1.386645644903183,1,
single additive,"[13,12]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874365213558626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8498345577831,1.131209909915924,1.266495168209076,1.4906111061573029,1,
single additive,"[13,13]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3937182606779313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67441183378781,1.0072520077228546,1.1136760711669922,1.2526377439498901,1,
single additive,"[13,14]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874365213558626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.932992576598973,1.0636959671974182,1.1517220735549927,1.2444444596767426,1,
single additive,"[13,15]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874365213558629,0.0,0.0,0.0,0.0,0.0,0.0,14.43822677111619,1.032628983259201,1.283027708530426,1.5734938979148865,1,
single additive,"[13,16]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874365213558626,0.0,0.0,0.0,0.0,0.0,16.59809225013587,1.1181897521018982,1.2424514293670654,1.3529230058193207,1,
single additive,"[13,17]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874365213558629,0.0,0.0,0.0,0.0,18.64129339104692,1.109500527381897,1.2445027828216553,1.3965172469615936,1,
single additive,"[13,18]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03937182606779313,0.0,0.0,0.0,16.67654732431976,0.9996663928031921,1.1156202554702759,1.2469384372234344,1,
single additive,"[13,19]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874365213558629,0.0,0.0,17.34730195926141,0.9577234983444214,1.1575156450271606,1.275804340839386,1,
single additive,"[13,20]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874365213558626,0.0,15.558783690685,1.041324943304062,1.1502740979194641,1.2357933223247528,1,
single additive,"[13,21]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07874365213558626,16.182826636664988,1.0521223545074463,1.1689088940620422,1.2521523833274841,1,
single additive,"[13,22]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.074549844693923,1.0564578771591187,1.1524547934532166,1.2512381076812744,53,0.761019225537148
single additive,"[13,23]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.261368260071116,1.0396632254123688,1.1254469156265259,1.222735047340393,53,0.761019225537148
single additive,"[14,0]",0.375,0.0015,1.8571428571428574,0.2812273290556652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82398915146828,1.0609626770019531,1.1534227132797241,1.2603635787963867,1,
single additive,"[14,1]",0.375,0.0015,1.8571428571428574,0.0,0.05624546581113305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.385728559312623,1.0691622495651245,1.1636877655982971,1.24256232380867,1,
single additive,"[14,2]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.5624546581113304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.856713774836562,1.0575932264328003,1.1461099982261658,1.2541331946849823,1,
single additive,"[14,3]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.05624546581113305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.653118348415445,1.1661603450775146,1.2975414991378784,1.4189776480197906,1,
single additive,"[14,4]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.005624546581113306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.775399197401022,1.059255838394165,1.196112334728241,1.3143200874328613,1,
single additive,"[14,5]",0.375,0.0015,1.8571428571428574,0.0,0.0,0.0,0.0,0.0,0.1406136645278326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.672726012446374,1.1193264424800873,1.2480579018592834,1.4051824510097504,1,
